datetime,datetime_nano,SHFE.cu2606.open,SHFE.cu2606.high,SHFE.cu2606.low,SHFE.cu2606.close,SHFE.cu2606.volume,SHFE.cu2606.open_oi,SHFE.cu2606.close_oi
2026-01-05 11:02:00.000000000,1767582120000000000,100700,100780,100700,100780,3,27331,27330
2026-01-05 11:03:00.000000000,1767582180000000000,100780,100830,100760,100760,8,27330,27331
2026-01-05 11:04:00.000000000,1767582240000000000,100760,100860,100720,100780,10,27331,27336
2026-01-05 11:05:00.000000000,1767582300000000000,100780,100840,100780,100830,5,27336,27335
2026-01-05 11:06:00.000000000,1767582360000000000,100830,100860,100780,100800,6,27335,27336
2026-01-05 11:07:00.000000000,1767582420000000000,100800,100800,100750,100780,23,27336,27333
2026-01-05 11:08:00.000000000,1767582480000000000,100780,100780,100710,100720,5,27333,27333
2026-01-05 11:09:00.000000000,1767582540000000000,100720,100760,100720,100750,11,27333,27330
2026-01-05 11:10:00.000000000,1767582600000000000,100750,100830,100750,100750,7,27330,27332
2026-01-05 11:11:00.000000000,1767582660000000000,100750,100780,100690,100720,7,27332,27336
2026-01-05 11:12:00.000000000,1767582720000000000,100720,100740,100720,100740,5,27336,27335
2026-01-05 11:13:00.000000000,1767582780000000000,100740,100760,100710,100730,13,27335,27337
2026-01-05 11:14:00.000000000,1767582840000000000,100730,100730,100590,100590,23,27337,27333
2026-01-05 11:15:00.000000000,1767582900000000000,100590,100630,100570,100570,11,27333,27338
2026-01-05 11:16:00.000000000,1767582960000000000,100570,100680,100570,100680,10,27338,27332
2026-01-05 11:17:00.000000000,1767583020000000000,100680,100680,100620,100640,4,27332,27329
2026-01-05 11:18:00.000000000,1767583080000000000,100640,100640,100620,100620,2,27329,27328
2026-01-05 11:19:00.000000000,1767583140000000000,100620,100620,100560,100580,7,27328,27329
2026-01-05 11:20:00.000000000,1767583200000000000,100580,100580,100490,100560,14,27329,27325
2026-01-05 11:21:00.000000000,1767583260000000000,100560,100610,100530,100590,4,27325,27326
2026-01-05 11:22:00.000000000,1767583320000000000,100590,100590,100560,100560,1,27326,27325
2026-01-05 11:23:00.000000000,1767583380000000000,100560,100650,100560,100650,30,27325,27332
2026-01-05 11:24:00.000000000,1767583440000000000,100650,100660,100630,100630,22,27332,27342
2026-01-05 11:25:00.000000000,1767583500000000000,100630,100630,100600,100610,5,27342,27345
2026-01-05 11:26:00.000000000,1767583560000000000,100610,100720,100610,100720,7,27345,27348
2026-01-05 11:27:00.000000000,1767583620000000000,100720,100720,100600,100630,7,27348,27354
2026-01-05 11:28:00.000000000,1767583680000000000,100630,100710,100630,100700,9,27354,27356
2026-01-05 11:29:00.000000000,1767583740000000000,100700,100760,100700,100740,7,27356,27355
2026-01-05 13:30:00.000000000,1767591000000000000,100640,100650,100500,100620,54,27355,27365
2026-01-05 13:31:00.000000000,1767591060000000000,100620,100660,100480,100490,33,27365,27372
2026-01-05 13:32:00.000000000,1767591120000000000,100490,100600,100410,100590,21,27372,27369
2026-01-05 13:33:00.000000000,1767591180000000000,100590,100590,100440,100550,49,27369,27355
2026-01-05 13:34:00.000000000,1767591240000000000,100550,100550,100450,100450,23,27355,27362
2026-01-05 13:35:00.000000000,1767591300000000000,100450,100520,100420,100460,25,27362,27377
2026-01-05 13:36:00.000000000,1767591360000000000,100460,100530,100390,100520,39,27377,27390
2026-01-05 13:37:00.000000000,1767591420000000000,100520,100550,100490,100550,43,27390,27404
2026-01-05 13:38:00.000000000,1767591480000000000,100550,100620,100510,100610,26,27404,27414
2026-01-05 13:39:00.000000000,1767591540000000000,100610,100610,100320,100320,26,27414,27419
2026-01-05 13:40:00.000000000,1767591600000000000,100320,100460,100320,100400,52,27419,27433
2026-01-05 13:41:00.000000000,1767591660000000000,100400,100410,100370,100400,10,27433,27431
2026-01-05 13:42:00.000000000,1767591720000000000,100400,100410,100350,100410,30,27431,27426
2026-01-05 13:43:00.000000000,1767591780000000000,100410,100410,100300,100300,51,27426,27431
2026-01-05 13:44:00.000000000,1767591840000000000,100300,100320,100230,100260,21,27431,27425
2026-01-05 13:45:00.000000000,1767591900000000000,100260,100400,100210,100360,25,27425,27426
2026-01-05 13:46:00.000000000,1767591960000000000,100360,100390,100310,100370,23,27426,27432
2026-01-05 13:47:00.000000000,1767592020000000000,100370,100400,100330,100400,7,27432,27430
2026-01-05 13:48:00.000000000,1767592080000000000,100400,100460,100400,100440,8,27430,27433
2026-01-05 13:49:00.000000000,1767592140000000000,100440,100490,100440,100490,6,27433,27432
2026-01-05 13:50:00.000000000,1767592200000000000,100490,100500,100440,100470,11,27432,27433
2026-01-05 13:51:00.000000000,1767592260000000000,100470,100520,100430,100470,9,27433,27434
2026-01-05 13:52:00.000000000,1767592320000000000,100470,100550,100470,100550,8,27434,27435
2026-01-05 13:53:00.000000000,1767592380000000000,100550,100560,100490,100560,9,27435,27431
2026-01-05 13:54:00.000000000,1767592440000000000,100560,100650,100550,100650,9,27431,27428
2026-01-05 13:55:00.000000000,1767592500000000000,100650,100670,100600,100600,21,27428,27438
2026-01-05 13:56:00.000000000,1767592560000000000,100600,100660,100590,100600,13,27438,27435
2026-01-05 13:57:00.000000000,1767592620000000000,100600,100730,100600,100710,14,27435,27435
2026-01-05 13:58:00.000000000,1767592680000000000,100710,100790,100690,100780,16,27435,27435
2026-01-05 13:59:00.000000000,1767592740000000000,100780,100780,100750,100750,13,27435,27439
2026-01-05 14:00:00.000000000,1767592800000000000,100750,100800,100710,100760,15,27439,27440
2026-01-05 14:01:00.000000000,1767592860000000000,100760,100800,100730,100730,5,27440,27438
2026-01-05 14:02:00.000000000,1767592920000000000,100730,100770,100730,100750,26,27438,27451
2026-01-05 14:03:00.000000000,1767592980000000000,100750,100830,100750,100830,15,27451,27452
2026-01-05 14:04:00.000000000,1767593040000000000,100830,100830,100710,100710,8,27452,27452
2026-01-05 14:05:00.000000000,1767593100000000000,100710,100780,100680,100780,10,27452,27450
2026-01-05 14:06:00.000000000,1767593160000000000,100780,100780,100660,100660,22,27450,27456
2026-01-05 14:07:00.000000000,1767593220000000000,100660,100780,100660,100780,12,27456,27458
2026-01-05 14:08:00.000000000,1767593280000000000,100780,100840,100780,100840,12,27458,27458
2026-01-05 14:09:00.000000000,1767593340000000000,100840,100840,100760,100800,14,27458,27456
2026-01-05 14:10:00.000000000,1767593400000000000,100800,100800,100800,100800,1,27456,27456
2026-01-05 14:11:00.000000000,1767593460000000000,100800,100820,100780,100800,5,27456,27454
2026-01-05 14:12:00.000000000,1767593520000000000,100800,100820,100790,100790,17,27454,27466
2026-01-05 14:13:00.000000000,1767593580000000000,100790,100830,100790,100800,7,27466,27467
2026-01-05 14:14:00.000000000,1767593640000000000,100800,100800,100720,100770,9,27467,27465
2026-01-05 14:15:00.000000000,1767593700000000000,100770,100830,100770,100790,7,27465,27466
2026-01-05 14:16:00.000000000,1767593760000000000,100790,100800,100780,100800,7,27466,27465
2026-01-05 14:17:00.000000000,1767593820000000000,100800,100830,100780,100780,10,27465,27465
2026-01-05 14:18:00.000000000,1767593880000000000,100780,100860,100780,100860,6,27465,27465
2026-01-05 14:19:00.000000000,1767593940000000000,100860,100920,100860,100920,9,27465,27466
2026-01-05 14:20:00.000000000,1767594000000000000,100920,100920,100880,100890,6,27466,27467
2026-01-05 14:21:00.000000000,1767594060000000000,100890,101060,100890,101010,65,27467,27468
2026-01-05 14:22:00.000000000,1767594120000000000,101010,101070,101010,101060,26,27468,27474
2026-01-05 14:23:00.000000000,1767594180000000000,101060,101060,100940,100950,29,27474,27470
2026-01-05 14:24:00.000000000,1767594240000000000,100950,100970,100930,100930,7,27470,27467
2026-01-05 14:25:00.000000000,1767594300000000000,100930,101050,100930,101020,14,27467,27473
2026-01-05 14:26:00.000000000,1767594360000000000,101020,101020,100960,100960,15,27473,27469
2026-01-05 14:27:00.000000000,1767594420000000000,100960,100980,100940,100940,12,27469,27467
2026-01-05 14:28:00.000000000,1767594480000000000,100940,100960,100930,100960,12,27467,27464
2026-01-05 14:29:00.000000000,1767594540000000000,100960,100960,100880,100900,7,27464,27462
2026-01-05 14:30:00.000000000,1767594600000000000,100900,100990,100890,100990,6,27462,27462
2026-01-05 14:31:00.000000000,1767594660000000000,100990,100990,100910,100930,7,27462,27456
2026-01-05 14:32:00.000000000,1767594720000000000,100930,100970,100930,100940,5,27456,27454
2026-01-05 14:33:00.000000000,1767594780000000000,100940,100970,100940,100970,5,27454,27451
2026-01-05 14:34:00.000000000,1767594840000000000,100970,100970,100910,100910,8,27451,27452
2026-01-05 14:35:00.000000000,1767594900000000000,100910,100940,100880,100880,25,27452,27461
2026-01-05 14:36:00.000000000,1767594960000000000,100880,100920,100870,100890,8,27461,27461
2026-01-05 14:37:00.000000000,1767595020000000000,100890,101000,100870,101000,10,27461,27460
2026-01-05 14:38:00.000000000,1767595080000000000,101000,101020,100990,100990,35,27460,27463
2026-01-05 14:39:00.000000000,1767595140000000000,100990,101040,100990,101010,12,27463,27462
2026-01-05 14:40:00.000000000,1767595200000000000,101010,101020,100950,101020,14,27462,27462
2026-01-05 14:41:00.000000000,1767595260000000000,101020,101100,101020,101100,15,27462,27450
2026-01-05 14:42:00.000000000,1767595320000000000,101100,101130,101070,101120,21,27450,27457
2026-01-05 14:43:00.000000000,1767595380000000000,101120,101150,101080,101120,16,27457,27453
2026-01-05 14:44:00.000000000,1767595440000000000,101120,101120,101070,101070,13,27453,27456
2026-01-05 14:45:00.000000000,1767595500000000000,101070,101100,101060,101080,76,27456,27472
2026-01-05 14:46:00.000000000,1767595560000000000,101080,101180,101080,101180,14,27472,27466
2026-01-05 14:47:00.000000000,1767595620000000000,101180,101180,101140,101140,13,27466,27472
2026-01-05 14:48:00.000000000,1767595680000000000,101140,101140,101080,101090,6,27472,27471
2026-01-05 14:49:00.000000000,1767595740000000000,101090,101160,101090,101130,20,27471,27467
2026-01-05 14:50:00.000000000,1767595800000000000,101130,101150,100960,100990,57,27467,27493
2026-01-05 14:51:00.000000000,1767595860000000000,100990,101090,100990,101060,29,27493,27492
2026-01-05 14:52:00.000000000,1767595920000000000,101060,101190,101060,101190,43,27492,27512
2026-01-05 14:53:00.000000000,1767595980000000000,101190,101190,101120,101170,16,27512,27512
2026-01-05 14:54:00.000000000,1767596040000000000,101170,101230,101170,101220,17,27512,27509
2026-01-05 14:55:00.000000000,1767596100000000000,101220,101290,101220,101280,17,27509,27517
2026-01-05 14:56:00.000000000,1767596160000000000,101280,101370,101260,101310,80,27517,27520
2026-01-05 14:57:00.000000000,1767596220000000000,101310,101330,101300,101330,41,27520,27520
2026-01-05 14:58:00.000000000,1767596280000000000,101330,101380,101320,101370,27,27520,27522
2026-01-05 14:59:00.000000000,1767596340000000000,101370,101380,101290,101380,42,27522,27530
2026-01-05 21:00:00.000000000,1767618000000000000,100950,101150,100540,100970,190,27530,27513
2026-01-05 21:01:00.000000000,1767618060000000000,100970,101130,100970,101100,119,27513,27559
2026-01-05 21:02:00.000000000,1767618120000000000,101100,101160,101100,101150,41,27559,27550
2026-01-05 21:03:00.000000000,1767618180000000000,101150,101180,100990,101170,70,27550,27574
2026-01-05 21:04:00.000000000,1767618240000000000,101170,101220,101130,101130,81,27574,27599
2026-01-05 21:05:00.000000000,1767618300000000000,101130,101330,101130,101320,50,27599,27599
2026-01-05 21:06:00.000000000,1767618360000000000,101320,101410,101250,101410,63,27599,27623
2026-01-05 21:07:00.000000000,1767618420000000000,101410,101410,101320,101320,60,27623,27664
2026-01-05 21:08:00.000000000,1767618480000000000,101320,101480,101300,101460,51,27664,27679
2026-01-05 21:09:00.000000000,1767618540000000000,101460,101510,101400,101450,228,27679,27765
2026-01-05 21:10:00.000000000,1767618600000000000,101450,101560,101440,101440,137,27765,27825
2026-01-05 21:11:00.000000000,1767618660000000000,101440,101490,101350,101410,115,27825,27876
2026-01-05 21:12:00.000000000,1767618720000000000,101410,101620,101370,101570,150,27876,27970
2026-01-05 21:13:00.000000000,1767618780000000000,101570,101600,101490,101530,76,27970,27986
2026-01-05 21:14:00.000000000,1767618840000000000,101530,101590,101530,101580,63,27986,28021
2026-01-05 21:15:00.000000000,1767618900000000000,101580,101700,101570,101670,231,28021,28162
2026-01-05 21:16:00.000000000,1767618960000000000,101670,101820,101670,101800,95,28162,28202
2026-01-05 21:17:00.000000000,1767619020000000000,101800,101810,101730,101780,57,28202,28213
2026-01-05 21:18:00.000000000,1767619080000000000,101780,101970,101780,101970,90,28213,28216
2026-01-05 21:19:00.000000000,1767619140000000000,101970,102020,101860,101990,74,28216,28225
2026-01-05 21:20:00.000000000,1767619200000000000,101990,102180,101990,102110,111,28225,28254
2026-01-05 21:21:00.000000000,1767619260000000000,102110,102110,101890,101900,67,28254,28260
2026-01-05 21:22:00.000000000,1767619320000000000,101900,102060,101900,101980,64,28260,28259
2026-01-05 21:23:00.000000000,1767619380000000000,101980,101980,101860,101900,54,28259,28257
2026-01-05 21:24:00.000000000,1767619440000000000,101900,101950,101780,101830,44,28257,28268
2026-01-05 21:25:00.000000000,1767619500000000000,101830,101920,101820,101890,22,28268,28264
2026-01-05 21:26:00.000000000,1767619560000000000,101890,102040,101890,102040,33,28264,28261
2026-01-05 21:27:00.000000000,1767619620000000000,102040,102040,101900,101900,21,28261,28268
2026-01-05 21:28:00.000000000,1767619680000000000,101900,102030,101900,101980,19,28268,28267
2026-01-05 21:29:00.000000000,1767619740000000000,101980,101980,101890,101920,31,28267,28260
2026-01-05 21:30:00.000000000,1767619800000000000,101920,102050,101870,101920,72,28260,28271
2026-01-05 21:31:00.000000000,1767619860000000000,101920,102170,101900,102170,70,28271,28281
2026-01-05 21:32:00.000000000,1767619920000000000,102170,102330,102170,102290,81,28281,28293
2026-01-05 21:33:00.000000000,1767619980000000000,102290,102460,102170,102460,81,28293,28311
2026-01-05 21:34:00.000000000,1767620040000000000,102460,102550,102440,102550,65,28311,28324
2026-01-05 21:35:00.000000000,1767620100000000000,102550,102560,102480,102480,62,28324,28350
2026-01-05 21:36:00.000000000,1767620160000000000,102480,102560,102310,102370,68,28350,28357
2026-01-05 21:37:00.000000000,1767620220000000000,102370,102450,102370,102440,73,28357,28360
2026-01-05 21:38:00.000000000,1767620280000000000,102440,102440,102340,102410,56,28360,28381
2026-01-05 21:39:00.000000000,1767620340000000000,102410,102430,102330,102330,76,28381,28394
2026-01-05 21:40:00.000000000,1767620400000000000,102330,102520,102330,102450,36,28394,28394
2026-01-05 21:41:00.000000000,1767620460000000000,102450,102460,102360,102390,30,28394,28389
2026-01-05 21:42:00.000000000,1767620520000000000,102390,102420,102360,102410,37,28389,28404
2026-01-05 21:43:00.000000000,1767620580000000000,102410,102590,102400,102580,73,28404,28411
2026-01-05 21:44:00.000000000,1767620640000000000,102580,102640,102470,102490,116,28411,28433
2026-01-05 21:45:00.000000000,1767620700000000000,102490,102600,102490,102600,50,28433,28453
2026-01-05 21:46:00.000000000,1767620760000000000,102600,102730,102570,102640,132,28453,28501
2026-01-05 21:47:00.000000000,1767620820000000000,102640,102790,102630,102760,25,28501,28507
2026-01-05 21:48:00.000000000,1767620880000000000,102760,102760,102650,102690,40,28507,28525
2026-01-05 21:49:00.000000000,1767620940000000000,102690,102780,102670,102710,22,28525,28533
2026-01-05 21:50:00.000000000,1767621000000000000,102710,102780,102700,102750,73,28533,28566
2026-01-05 21:51:00.000000000,1767621060000000000,102750,102750,102650,102650,102,28566,28639
2026-01-05 21:52:00.000000000,1767621120000000000,102650,102650,102500,102570,191,28639,28689
2026-01-05 21:53:00.000000000,1767621180000000000,102570,102590,102440,102470,61,28689,28697
2026-01-05 21:54:00.000000000,1767621240000000000,102470,102510,102430,102430,70,28697,28738
2026-01-05 21:55:00.000000000,1767621300000000000,102430,102510,102310,102380,79,28738,28745
2026-01-05 21:56:00.000000000,1767621360000000000,102380,102430,102320,102390,27,28745,28744
2026-01-05 21:57:00.000000000,1767621420000000000,102390,102550,102390,102530,60,28744,28731
2026-01-05 21:58:00.000000000,1767621480000000000,102530,102560,102480,102480,15,28731,28732
2026-01-05 21:59:00.000000000,1767621540000000000,102480,102590,102480,102560,13,28732,28734
2026-01-05 22:00:00.000000000,1767621600000000000,102560,102620,102540,102540,49,28734,28741
2026-01-05 22:01:00.000000000,1767621660000000000,102540,102620,102540,102570,64,28741,28771
2026-01-05 22:02:00.000000000,1767621720000000000,102570,102620,102540,102620,30,28771,28782
2026-01-05 22:03:00.000000000,1767621780000000000,102620,102620,102450,102500,19,28782,28779
2026-01-05 22:04:00.000000000,1767621840000000000,102500,102500,102340,102340,47,28779,28779
2026-01-05 22:05:00.000000000,1767621900000000000,102340,102460,102330,102350,32,28779,28780
2026-01-05 22:06:00.000000000,1767621960000000000,102350,102400,102320,102340,10,28780,28779
2026-01-05 22:07:00.000000000,1767622020000000000,102340,102370,102160,102280,158,28779,28740
2026-01-05 22:08:00.000000000,1767622080000000000,102280,102350,102280,102290,29,28740,28744
2026-01-05 22:09:00.000000000,1767622140000000000,102290,102310,102290,102290,4,28744,28745
2026-01-05 22:10:00.000000000,1767622200000000000,102290,102390,102290,102360,32,28745,28738
2026-01-05 22:11:00.000000000,1767622260000000000,102360,102380,102180,102180,29,28738,28745
2026-01-05 22:12:00.000000000,1767622320000000000,102180,102270,102170,102190,55,28745,28761
2026-01-05 22:13:00.000000000,1767622380000000000,102190,102330,102190,102260,17,28761,28762
2026-01-05 22:14:00.000000000,1767622440000000000,102260,102330,102260,102300,9,28762,28762
2026-01-05 22:15:00.000000000,1767622500000000000,102300,102300,102150,102150,12,28762,28763
2026-01-05 22:16:00.000000000,1767622560000000000,102150,102160,102020,102060,57,28763,28775
2026-01-05 22:17:00.000000000,1767622620000000000,102060,102200,102060,102200,52,28775,28750
2026-01-05 22:18:00.000000000,1767622680000000000,102200,102230,102160,102160,20,28750,28755
2026-01-05 22:19:00.000000000,1767622740000000000,102160,102270,102060,102270,18,28755,28752
2026-01-05 22:20:00.000000000,1767622800000000000,102270,102330,102250,102320,12,28752,28754
2026-01-05 22:21:00.000000000,1767622860000000000,102320,102390,102280,102280,19,28754,28759
2026-01-05 22:22:00.000000000,1767622920000000000,102280,102360,102260,102300,14,28759,28763
2026-01-05 22:23:00.000000000,1767622980000000000,102300,102300,102160,102200,20,28763,28767
2026-01-05 22:24:00.000000000,1767623040000000000,102200,102200,102100,102100,29,28767,28763
2026-01-05 22:25:00.000000000,1767623100000000000,102100,102120,102100,102100,19,28763,28758
2026-01-05 22:26:00.000000000,1767623160000000000,102100,102220,102100,102180,131,28758,28744
2026-01-05 22:27:00.000000000,1767623220000000000,102180,102260,102180,102240,60,28744,28723
2026-01-05 22:28:00.000000000,1767623280000000000,102240,102260,102210,102230,38,28723,28716
2026-01-05 22:29:00.000000000,1767623340000000000,102230,102300,102220,102280,111,28716,28682
2026-01-05 22:30:00.000000000,1767623400000000000,102280,102280,102200,102240,79,28682,28659
2026-01-05 22:31:00.000000000,1767623460000000000,102240,102350,102210,102210,41,28659,28658
2026-01-05 22:32:00.000000000,1767623520000000000,102210,102230,102200,102210,75,28658,28644
2026-01-05 22:33:00.000000000,1767623580000000000,102210,102220,102170,102220,9,28644,28644
2026-01-05 22:34:00.000000000,1767623640000000000,102220,102220,102160,102190,66,28644,28631
2026-01-05 22:35:00.000000000,1767623700000000000,102190,102190,102080,102080,68,28631,28634
2026-01-05 22:36:00.000000000,1767623760000000000,102080,102150,102050,102150,65,28634,28627
2026-01-05 22:37:00.000000000,1767623820000000000,102150,102150,102110,102140,2,28627,28629
2026-01-05 22:38:00.000000000,1767623880000000000,102140,102160,102100,102100,4,28629,28630
2026-01-05 22:39:00.000000000,1767623940000000000,102100,102220,102100,102210,7,28630,28627
2026-01-05 22:40:00.000000000,1767624000000000000,102210,102250,102210,102250,3,28627,28625
2026-01-05 22:41:00.000000000,1767624060000000000,102250,102260,102180,102260,5,28625,28625
2026-01-05 22:42:00.000000000,1767624120000000000,102260,102270,102240,102240,22,28625,28629
2026-01-05 22:43:00.000000000,1767624180000000000,102240,102270,102240,102270,6,28629,28627
2026-01-05 22:44:00.000000000,1767624240000000000,102270,102310,102270,102300,4,28627,28627
2026-01-05 22:45:00.000000000,1767624300000000000,102300,102390,102300,102390,10,28627,28627
2026-01-05 22:46:00.000000000,1767624360000000000,102390,102440,102370,102440,30,28627,28625
2026-01-05 22:47:00.000000000,1767624420000000000,102440,102440,102370,102370,14,28625,28622
2026-01-05 22:48:00.000000000,1767624480000000000,102370,102380,102360,102360,5,28622,28621
2026-01-05 22:49:00.000000000,1767624540000000000,102360,102390,102340,102380,7,28621,28618
2026-01-05 22:50:00.000000000,1767624600000000000,102380,102380,102330,102340,12,28618,28617
2026-01-05 22:51:00.000000000,1767624660000000000,102340,102400,102340,102400,2,28617,28616
2026-01-05 22:52:00.000000000,1767624720000000000,102400,102490,102400,102460,17,28616,28615
2026-01-05 22:53:00.000000000,1767624780000000000,102460,102490,102440,102490,8,28615,28618
2026-01-05 22:54:00.000000000,1767624840000000000,102490,102500,102480,102480,14,28618,28616
2026-01-05 22:55:00.000000000,1767624900000000000,102480,102560,102480,102500,11,28616,28614
2026-01-05 22:56:00.000000000,1767624960000000000,102500,102520,102300,102380,31,28614,28611
2026-01-05 22:57:00.000000000,1767625020000000000,102380,102380,102360,102360,4,28611,28610
2026-01-05 22:58:00.000000000,1767625080000000000,102360,102370,102350,102360,18,28610,28615
2026-01-05 22:59:00.000000000,1767625140000000000,102360,102360,102360,102360,0,28615,28615
2026-01-05 23:00:00.000000000,1767625200000000000,102360,102500,102360,102500,6,28615,28616
2026-01-05 23:01:00.000000000,1767625260000000000,102500,102500,102430,102430,6,28616,28618
2026-01-05 23:02:00.000000000,1767625320000000000,102430,102430,102340,102370,4,28618,28617
2026-01-05 23:03:00.000000000,1767625380000000000,102370,102430,102370,102410,3,28617,28616
2026-01-05 23:04:00.000000000,1767625440000000000,102410,102410,102370,102370,24,28616,28616
2026-01-05 23:05:00.000000000,1767625500000000000,102370,102410,102370,102380,2,28616,28616
2026-01-05 23:06:00.000000000,1767625560000000000,102380,102380,102330,102350,12,28616,28615
2026-01-05 23:07:00.000000000,1767625620000000000,102350,102360,102350,102360,1,28615,28616
2026-01-05 23:08:00.000000000,1767625680000000000,102360,102380,102360,102360,4,28616,28616
2026-01-05 23:09:00.000000000,1767625740000000000,102360,102360,102340,102360,7,28616,28615
2026-01-05 23:10:00.000000000,1767625800000000000,102360,102360,102180,102180,38,28615,28617
2026-01-05 23:11:00.000000000,1767625860000000000,102180,102350,102180,102350,22,28617,28615
2026-01-05 23:12:00.000000000,1767625920000000000,102350,102360,102340,102340,14,28615,28615
2026-01-05 23:13:00.000000000,1767625980000000000,102340,102420,102320,102390,20,28615,28630
2026-01-05 23:14:00.000000000,1767626040000000000,102390,102410,102390,102390,2,28630,28630
2026-01-05 23:15:00.000000000,1767626100000000000,102390,102390,102350,102350,1,28630,28629
2026-01-05 23:16:00.000000000,1767626160000000000,102350,102350,102350,102350,0,28629,28629
2026-01-05 23:17:00.000000000,1767626220000000000,102350,102410,102350,102390,2,28629,28630
2026-01-05 23:18:00.000000000,1767626280000000000,102390,102460,102380,102460,11,28630,28629
2026-01-05 23:19:00.000000000,1767626340000000000,102460,102460,102400,102400,10,28629,28628
2026-01-05 23:20:00.000000000,1767626400000000000,102400,102400,102370,102390,3,28628,28628
2026-01-05 23:21:00.000000000,1767626460000000000,102390,102390,102390,102390,0,28628,28628
2026-01-05 23:22:00.000000000,1767626520000000000,102390,102500,102390,102490,7,28628,28629
2026-01-05 23:23:00.000000000,1767626580000000000,102490,102520,102480,102500,6,28629,28626
2026-01-05 23:24:00.000000000,1767626640000000000,102500,102500,102500,102500,0,28626,28626
2026-01-05 23:25:00.000000000,1767626700000000000,102500,102500,102340,102360,18,28626,28622
2026-01-05 23:26:00.000000000,1767626760000000000,102360,102420,102340,102420,13,28622,28629
2026-01-05 23:27:00.000000000,1767626820000000000,102420,102460,102420,102460,3,28629,28631
2026-01-05 23:28:00.000000000,1767626880000000000,102460,102490,102460,102480,3,28631,28632
2026-01-05 23:29:00.000000000,1767626940000000000,102480,102490,102420,102420,5,28632,28632
2026-01-05 23:30:00.000000000,1767627000000000000,102420,102430,102400,102430,17,28632,28633
2026-01-05 23:31:00.000000000,1767627060000000000,102430,102430,102380,102400,10,28633,28634
2026-01-05 23:32:00.000000000,1767627120000000000,102400,102420,102380,102410,29,28634,28639
2026-01-05 23:33:00.000000000,1767627180000000000,102410,102440,102410,102440,17,28639,28641
2026-01-05 23:34:00.000000000,1767627240000000000,102440,102440,102410,102430,12,28641,28640
2026-01-05 23:35:00.000000000,1767627300000000000,102430,102430,102390,102390,12,28640,28642
2026-01-05 23:36:00.000000000,1767627360000000000,102390,102390,102300,102310,57,28642,28641
2026-01-05 23:37:00.000000000,1767627420000000000,102310,102400,102310,102330,32,28641,28641
2026-01-05 23:38:00.000000000,1767627480000000000,102330,102330,102280,102300,22,28641,28646
2026-01-05 23:39:00.000000000,1767627540000000000,102300,102360,102300,102340,30,28646,28668
2026-01-05 23:40:00.000000000,1767627600000000000,102340,102400,102340,102400,3,28668,28667
2026-01-05 23:41:00.000000000,1767627660000000000,102400,102400,102350,102360,4,28667,28665
2026-01-05 23:42:00.000000000,1767627720000000000,102360,102400,102360,102390,2,28665,28665
2026-01-05 23:43:00.000000000,1767627780000000000,102390,102410,102370,102370,7,28665,28667
2026-01-05 23:44:00.000000000,1767627840000000000,102370,102460,102370,102460,13,28667,28679
2026-01-05 23:45:00.000000000,1767627900000000000,102460,102470,102450,102470,8,28679,28682
2026-01-05 23:46:00.000000000,1767627960000000000,102470,102480,102470,102480,2,28682,28682
2026-01-05 23:47:00.000000000,1767628020000000000,102480,102560,102480,102520,6,28682,28683
2026-01-05 23:48:00.000000000,1767628080000000000,102520,102520,102460,102470,7,28683,28685
2026-01-05 23:49:00.000000000,1767628140000000000,102470,102500,102470,102480,7,28685,28688
2026-01-05 23:50:00.000000000,1767628200000000000,102480,102520,102450,102450,5,28688,28688
2026-01-05 23:51:00.000000000,1767628260000000000,102450,102510,102450,102510,7,28688,28690
2026-01-05 23:52:00.000000000,1767628320000000000,102510,102520,102460,102500,16,28690,28681
2026-01-05 23:53:00.000000000,1767628380000000000,102500,102500,102460,102460,11,28681,28676
2026-01-05 23:54:00.000000000,1767628440000000000,102460,102480,102460,102480,1,28676,28676
2026-01-05 23:55:00.000000000,1767628500000000000,102480,102500,102480,102500,1,28676,28677
2026-01-05 23:56:00.000000000,1767628560000000000,102500,102550,102480,102550,24,28677,28664
2026-01-05 23:57:00.000000000,1767628620000000000,102550,102550,102550,102550,0,28664,28664
2026-01-05 23:58:00.000000000,1767628680000000000,102550,102550,102500,102510,2,28664,28665
2026-01-05 23:59:00.000000000,1767628740000000000,102510,102510,102510,102510,0,28665,28665
2026-01-06 00:00:00.000000000,1767628800000000000,102510,102550,102510,102550,2,28665,28665
2026-01-06 00:01:00.000000000,1767628860000000000,102550,102570,102520,102520,5,28665,28668
2026-01-06 00:02:00.000000000,1767628920000000000,102520,102540,102520,102540,1,28668,28668
2026-01-06 00:03:00.000000000,1767628980000000000,102540,102540,102520,102540,2,28668,28667
2026-01-06 00:04:00.000000000,1767629040000000000,102540,102550,102540,102550,1,28667,28668
2026-01-06 00:05:00.000000000,1767629100000000000,102550,102560,102550,102560,1,28668,28668
2026-01-06 00:06:00.000000000,1767629160000000000,102560,102560,102560,102560,0,28668,28668
2026-01-06 00:07:00.000000000,1767629220000000000,102560,102560,102500,102500,7,28668,28666
2026-01-06 00:08:00.000000000,1767629280000000000,102500,102500,102500,102500,0,28666,28666
2026-01-06 00:09:00.000000000,1767629340000000000,102500,102500,102500,102500,0,28666,28666
